course_id,review_platform,title,provider,school,area,subject,price,level,course_length,effort_hours,published_time,time,session_open,low rating ratio,mid rating ratio,high rate ratio,helpfulness score (ratio),avg. review length,review count,review rating,indegree,outdegree,degree,betweenness,closeness,eigenvector,transitivity,constraint,performace (t),performance (t+1),url
CourseTalk-266,CourseTalk,A System View of Communications: From Signals to Packets (Part 1),edX,The The Hong Kong University of Science and Technology,Computer Science,Computer Science,37,Introductory,7,5,2,3,TRUE,0,0,1,0,441.3333333,3,5,2,1,3,549.3666667,0,1.54E-05,4.93E-05,0.555594974,15,12.5,83111
CourseTalk-272,CourseTalk,Principles of Electric Circuits | ?ÖØê«×â,edX,Tsinghua University,Computer Science,Computer Science,30,Intermediate,18,6,2,3,TRUE,0,0,1,0,325,1,5,0,0,0,0,0,4.93E-06,0,0,5,10,36379
CourseTalk-273,CourseTalk,American Government,edX,Harvard University,Social Sciences,Social Sciences,52,Introductory,16,3,3,3,TRUE,0,0,1,0.090909091,290.8181818,11,4.909090909,2,2,4,4407,1.12E-17,1.51E-05,4.93E-05,0.500039419,54,14,46933
CourseTalk-280,CourseTalk,Introduction to Applied Biostatistics: Statistics for Medical Research,edX,Osaka University,Data Science,Data Analysis & Statistics,30,Intermediate,6,4,3,3,TRUE,0,0,1,0,386,3,5,0,0,0,0,0,4.93E-06,0,0,15,5,81056
CourseTalk-284,CourseTalk,Accounting for Decision-Making,edX,Indian Institute of Management Bangalore,Business,Business & Management,7,Intermediate,7,4.5,4,4,TRUE,0,0,1,0,744.7333333,15,4.8,0,0,0,0,4.92E-17,1.16E-05,0,0,72,NA,78563
CourseTalk-285,CourseTalk,Linear Algebra - Foundations to Frontiers,edX,The University of Texas at Austin,Math and Logic,Math,33,Intermediate,15,8,1,1,TRUE,0.037735849,0.018867925,0.943396226,0.754716981,603.5471698,53,4.603773585,2,2,4,371.5,0.061186526,0.000116239,3.05E-05,0.625069323,244,135.5,69939
CourseTalk-285,CourseTalk,Linear Algebra - Foundations to Frontiers,edX,The University of Texas at Austin,Math and Logic,Math,33,Intermediate,15,8,1,2,TRUE,0,0.035714286,0.964285714,2.107142857,818.6428571,28,4.839285714,2,1,3,251.7,2.63E-06,4.76E-05,2.70E-05,0.555702683,135.5,104,69939
CourseTalk-285,CourseTalk,Linear Algebra - Foundations to Frontiers,edX,The University of Texas at Austin,Math and Logic,Math,33,Intermediate,15,8,1,3,TRUE,0,0.136363636,0.863636364,0.318181818,1144,22,4.727272727,2,2,4,1512,0,1.52E-05,4.93E-05,0.500039419,104,200,69939
CourseTalk-285,CourseTalk,Linear Algebra - Foundations to Frontiers,edX,The University of Texas at Austin,Math and Logic,Math,33,Intermediate,15,8,1,4,TRUE,0.046511628,0.023255814,0.930232558,0.325581395,508.5813953,43,4.651162791,3,4,7,421,2.73E-17,1.89E-05,7.48E-05,0.224709149,200,NA,69939
CourseTalk-287,CourseTalk,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 2,edX,The University of British Columbia,Arts and Humanities,Art & Culture,30,Introductory,5,5,3,2,FALSE,0,0.041666667,0.958333333,0,346.625,24,4.916666667,7,7,14,0,0.998412367,4.72E-05,2.70E-05,1.000147128,118,15,45521
CourseTalk-287,CourseTalk,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 2,edX,The University of British Columbia,Arts and Humanities,Art & Culture,30,Introductory,5,5,3,3,TRUE,0,0,1,0,335.3333333,3,5,2,2,4,1238.333333,0,1.54E-05,4.93E-05,0.500039419,15,0,45521
CourseTalk-289,CourseTalk,"Electricity & Magnetism, Part 1",edX,Rice University,Physical Science and Engineering,Physics,14,Introductory,7,9,2,3,FALSE,0,0,1,0.333333333,275.3333333,3,4.833333333,4,2,6,11556.41667,0,1.54E-05,4.93E-05,0.277817196,14.5,24,36466
CourseTalk-289,CourseTalk,"Electricity & Magnetism, Part 1",edX,Rice University,Physical Science and Engineering,Physics,14,Introductory,7,9,2,4,TRUE,0,0,1,0.4,818.8,5,4.8,1,0,1,0,4.97E-17,1.16E-05,0,1.000219353,24,NA,36466
CourseTalk-291,CourseTalk,The Civil War and Reconstruction - 1850-1861: A Nation Divided,edX,Columbia University,Arts and Humanities,History,33,Introductory,10,7,2,2,TRUE,0,0,1,0.076923077,255.5384615,13,5,3,3,6,1035.570635,2.04E-06,4.78E-05,2.70E-05,0.277924906,65,30,35774
CourseTalk-291,CourseTalk,The Civil War and Reconstruction - 1850-1861: A Nation Divided,edX,Columbia University,Arts and Humanities,History,33,Introductory,10,7,2,3,TRUE,0,0,1,0,349,6,5,2,2,4,8404.25,0,1.54E-05,4.93E-05,0.500039419,30,0,35774
CourseTalk-292,CourseTalk,Sustainable Energy: Design a Renewable Future,edX,Delft University of Technology,Physical Science and Engineering,Energy & Earth Sciences,30,Intermediate,9,6,4,4,TRUE,0,0.1,0.9,0,281.3,10,4.55,0,0,0,0,4.92E-17,1.16E-05,0,0,45.5,NA,69879
CourseTalk-293,CourseTalk,Operations Management,edX,Indian Institute of Management Bangalore,Business,Business & Management,7,Intermediate,6,6,3,3,TRUE,0,0,1,0.03125,298.34375,32,4.84375,0,0,0,0,0,4.93E-06,0,0,155,63.5,78589
CourseTalk-295,CourseTalk,International Human Rights Law,edX,Universit? catholique de Louvain,Social Sciences,Law,7,Advanced,10,7,2,1,FALSE,0,0,1,0.230769231,340.6153846,13,5,0,0,0,0,0,1.73E-05,0,0,65,90,78565
CourseTalk-295,CourseTalk,International Human Rights Law,edX,Universit? catholique de Louvain,Social Sciences,Law,7,Advanced,10,7,2,2,TRUE,0,0,1,0.578947368,490,19,4.736842105,0,0,0,0,1.06E-17,1.36E-05,0,0,90,45,78565
CourseTalk-295,CourseTalk,International Human Rights Law,edX,Universit? catholique de Louvain,Social Sciences,Law,7,Advanced,10,7,2,3,TRUE,0,0.2,0.8,0.1,401.1,10,4.5,2,2,4,2698.5,0,1.53E-05,4.93E-05,0.500039419,45,45,78565
CourseTalk-295,CourseTalk,International Human Rights Law,edX,Universit? catholique de Louvain,Social Sciences,Law,7,Advanced,10,7,2,4,TRUE,0,0,1,0.444444444,601.4444444,9,5,0,0,0,0,4.92E-17,1.16E-05,0,0,45,NA,78565
CourseTalk-296,CourseTalk,Origins of the Human Mind,edX,Kyoto University,Physical Science and Engineering,Science,1,Introductory,5,2.5,4,4,TRUE,0,0.5,0.5,0,531,2,4.25,1,1,2,1147,4.65E-10,1.88E-05,7.48E-05,0.500219353,8.5,NA,71723
CourseTalk-298,CourseTalk,The Practitioner¡¯s Guide to Global Health-Part 2: Preparation and On The Ground,edX,Boston University,Life Sciences,Medicine,1,Introductory,NA,3.5,NA,4,NA,0,0,1,0,230,1,5,1,1,2,0,1.35E-17,1.17E-05,7.48E-05,1.000219353,5,NA,49838
CourseTalk-299,CourseTalk,Introduction to R for Data Science,edX,Microsoft,Data Science,Data Analysis & Statistics,52,Introductory,4,2,3,3,TRUE,0.007481297,0.02244389,0.970074813,0.037406484,299.394015,401,4.729426434,6,5,11,17472.05714,0,1.55E-05,4.93E-05,0.157064212,1896.5,1176.5,83109
CourseTalk-299,CourseTalk,Introduction to R for Data Science,edX,Microsoft,Data Science,Data Analysis & Statistics,52,Introductory,4,2,3,4,TRUE,0.004048583,0.020242915,0.975708502,0.020242915,318.9757085,247,4.763157895,7,1,8,15.5,1,1.88E-05,0.071503327,0.331379918,1176.5,NA,83109
CourseTalk-300,CourseTalk,Strategy and the Sustainable Enterprise,edX,Indian Institute of Management Bangalore,Business,Business & Management,14,Intermediate,5,5.5,3,3,TRUE,0,0.06122449,0.93877551,0.040816327,355.122449,49,4.612244898,0,0,0,0,0,4.93E-06,0,0,226,33,47761
CourseTalk-301,CourseTalk,Tropical Coastal Ecosystems,edX,University of Queensland,Life Sciences,Biology & Life Sciences,52,Introductory,9,4.5,1,1,TRUE,0.5,0,0.5,0,585.5,2,3.75,1,0,1,0,0.047123459,0.000116809,0,1.000069323,7.5,15,83210
CourseTalk-301,CourseTalk,Tropical Coastal Ecosystems,edX,University of Queensland,Life Sciences,Biology & Life Sciences,52,Introductory,9,4.5,1,4,TRUE,0,0,1,0,347.3333333,3,5,2,1,3,729,8.08E-07,1.88E-05,7.48E-05,0.555774909,15,NA,83210
CourseTalk-302,CourseTalk,Behavioral Medicine: A Key to Better Health,edX,Karolinska Institutet,Life Sciences,Biology & Life Sciences,30,Introductory,6,6.5,2,2,TRUE,0,0,1,0,377,2,4.75,0,0,0,0,1.06E-17,1.36E-05,0,0,9.5,9.5,78862
CourseTalk-302,CourseTalk,Behavioral Medicine: A Key to Better Health,edX,Karolinska Institutet,Life Sciences,Biology & Life Sciences,30,Introductory,6,6.5,2,4,TRUE,0.333333333,0,0.666666667,0,239.6666667,3,3.666666667,0,0,0,0,4.92E-17,1.16E-05,0,0,11,NA,78862
CourseTalk-304,CourseTalk,HTML5 Apps and Games: Advanced Techniques,edX,World Wide Web Consortium (W3C),Computer Science,Computer Science,5,Advanced,4,5.5,3,3,TRUE,0,0,1,0,314.0909091,22,4.863636364,1,1,2,2008,0,1.54E-05,4.93E-05,0.500039419,107,23,90815
CourseTalk-304,CourseTalk,HTML5 Apps and Games: Advanced Techniques,edX,World Wide Web Consortium (W3C),Computer Science,Computer Science,5,Advanced,4,5.5,3,4,TRUE,0,0.2,0.8,0,665.2,5,4.6,0,0,0,0,4.92E-17,1.16E-05,0,0,23,NA,90815
CourseTalk-305,CourseTalk,China (Part 8): Creating Modern China: The Birth of a Nation,edX,Harvard University,Arts and Humanities,History,49,Introductory,5,2.5,2,2,TRUE,0,0,1,0,247,1,4.5,1,1,2,960.6619048,0.000505209,4.75E-05,2.70E-05,0.500147128,4.5,0,36237
CourseTalk-307,CourseTalk,From Poverty to Prosperity: Understanding Economic Development,edX,University of Oxford,Business,Economics & Finance,30,Intermediate,6,2.5,4,4,TRUE,0.052631579,0,0.947368421,0.052631579,454.7894737,19,4.631578947,1,0,1,0,5.13E-11,1.87E-05,0,1.000219353,88,NA,82607
CourseTalk-312,CourseTalk,Computation Structures 3: Computer Organization,edX,Massachusetts Institute of Technology,Computer Science,Computer Science,30,Introductory,9,6,3,4,TRUE,0,0.2,0.8,0,755.2,5,4.7,1,0,1,0,1.01E-05,1.87E-05,0,1.000219353,23.5,NA,69203
CourseTalk-313,CourseTalk,How to Save a Life: Advanced Cardiac Life Support,edX,The Disque Foundation,Life Sciences,Health & Safety,1,Advanced,NA,NA,3,4,FALSE,0,0,1,0,205,1,5,2,2,4,739,3.07E-07,1.88E-05,7.48E-05,0.500219353,5,NA,51186
CourseTalk-314,CourseTalk,Waves & Optics,edX,null,Physical Science and Engineering,Physics,33,Intermediate,11,10,2,3,FALSE,0,0,1,0,526,2,4.5,4,4,8,7765.25,0,1.54E-05,4.93E-05,0.250039419,9,5,34841
CourseTalk-315,CourseTalk,The Conquest of Space: Space Exploration and Rocket Science,edX,Universidad Carlos iii de Madrid,Physical Science and Engineering,Engineering,33,Introductory,7,3.5,3,3,TRUE,0,0.111111111,0.888888889,0,799.2222222,9,4.555555556,2,1,3,5928.833333,5.41E-17,1.51E-05,4.93E-05,0.555594974,41,20,47063
CourseTalk-317,CourseTalk,Electronic Interfaces: Bridging the Physical and Digital Worlds,edX,"University of California, Berkeley",Physical Science and Engineering,Electronics,NA,Intermediate,8,8,2,3,TRUE,0.125,0.125,0.75,0.25,501.875,8,4.125,1,2,3,1114.5,0,1.54E-05,4.93E-05,0.555594974,33,15,34596
CourseTalk-318,CourseTalk,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 1,edX,The University of British Columbia,Arts and Humanities,Art & Culture,30,Introductory,5,5,3,2,FALSE,0,0.04,0.96,0.56,350.16,25,4.92,8,8,16,355,1,4.76E-05,0.008360366,0.778820088,123,29.5,45520
CourseTalk-318,CourseTalk,Chinese Thought: Ancient Wisdom Meets Modern Science - Part 1,edX,The University of British Columbia,Arts and Humanities,Art & Culture,30,Introductory,5,5,3,3,TRUE,0,0,1,0.166666667,574.8333333,6,4.916666667,1,1,2,0,1.59E-17,4.97E-06,4.93E-05,1.000039419,29.5,0,45520
CourseTalk-323,CourseTalk,Science & Cooking: From Haute Cuisine to Soft Matter Science,edX,Harvard University,Physical Science and Engineering,Chemistry,1,Introductory,14,4.5,NA,1,NA,0,0.166666667,0.833333333,0.333333333,1268.166667,6,4.416666667,2,1,3,184.6345415,0.023096615,0.000117702,3.05E-05,0.333402656,26.5,18.5,36403
CourseTalk-323,CourseTalk,Science & Cooking: From Haute Cuisine to Soft Matter Science,edX,Harvard University,Physical Science and Engineering,Chemistry,1,Introductory,14,4.5,NA,2,NA,0,0,1,0,265.5,4,4.625,4,4,8,989.786655,9.78E-06,4.82E-05,2.70E-05,0.250147128,18.5,14,36403
CourseTalk-323,CourseTalk,Science & Cooking: From Haute Cuisine to Soft Matter Science,edX,Harvard University,Physical Science and Engineering,Chemistry,1,Introductory,14,4.5,NA,3,NA,0.25,0.25,0.5,0,1596,4,3.5,3,3,6,3653.166667,0,1.53E-05,4.93E-05,0.333372752,14,0,36403
CourseTalk-327,CourseTalk,Supply Chain Comprehensive Exam,edX,Massachusetts Institute of Technology,Business,Business & Management,38,Advanced,NA,NA,4,4,TRUE,0.5,0,0.5,0,1544.5,2,3,0,0,0,0,4.92E-17,1.16E-05,0,0,6,NA,89907
CourseTalk-329,CourseTalk,How to Save a Life: Basic Life Support,edX,The Disque Foundation,Life Sciences,Health & Safety,1,Intermediate,NA,NA,3,4,FALSE,0,0,1,0,205,1,5,1,2,3,747,3.81E-08,1.88E-05,7.48E-05,0.555774909,5,NA,51187
CourseTalk-331,CourseTalk,Future Cities,edX,ETH Zurich,Physical Science and Engineering,Architecture,33,Introductory,10,3,2,3,TRUE,0.166666667,0.166666667,0.666666667,0,354.5,6,4,0,0,0,0,0,4.93E-06,0,0,24,0,20043
CourseTalk-332,CourseTalk,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,edX,McGill University,Life Sciences,Health & Safety,NA,Introductory,10,4,2,2,TRUE,0.027777778,0.027777778,0.944444444,0.166666667,320,36,4.555555556,1,1,2,885,4.65E-11,4.56E-05,2.70E-05,0.500147128,164,46,81430
CourseTalk-332,CourseTalk,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,edX,McGill University,Life Sciences,Health & Safety,NA,Introductory,10,4,2,3,TRUE,0,0,1,0.3,245.9,10,4.6,1,1,2,1911,0,1.53E-05,4.93E-05,0.500039419,46,5,81430
CourseTalk-333,CourseTalk,Artificial Intelligence,edX,"University of California, Berkeley",Computer Science,Computer Science,1,Intermediate,12,15,NA,3,NA,0,0,1,0,465.6666667,6,4.666666667,1,0,1,0,0,1.53E-05,0,1.000039419,28,6,14128
CourseTalk-337,CourseTalk,How to Save a Life: Pediatric Advanced Life Support,edX,The Disque Foundation,Life Sciences,Health & Safety,1,Advanced,NA,NA,3,4,FALSE,0,0,1,0,205,1,5,2,2,4,745,1.15E-07,1.88E-05,7.48E-05,0.500219353,5,NA,51189
CourseTalk-338,CourseTalk,Energy Subsidy Reform,edX,International Monetary Fund,Business,Economics & Finance,14,Intermediate,4,7,2,2,TRUE,0,0.5,0.5,0,295,2,3.75,0,1,1,0,1.06E-17,4.71E-05,0,1.000147128,7.5,12.5,80171
CourseTalk-339,CourseTalk,The Art of Structural Engineering: Bridges,edX,Princeton University,Physical Science and Engineering,Engineering,1,Introductory,9,2.5,3,3,TRUE,0,0.071428571,0.928571429,0.142857143,244,14,4.642857143,0,0,0,0,0,4.93E-06,0,0,65,15,48827
CourseTalk-339,CourseTalk,The Art of Structural Engineering: Bridges,edX,Princeton University,Physical Science and Engineering,Engineering,1,Introductory,9,2.5,3,4,FALSE,0,0,1,0,552,3,5,1,1,2,429,0.307527652,1.88E-05,7.48E-05,0.500219353,15,NA,48827
CourseTalk-344,CourseTalk,Thermodynamics,edX,Indian Institute of Technology Bombay,Physical Science and Engineering,Engineering,33,Intermediate,20,9,2,2,TRUE,0.142857143,0.071428571,0.785714286,0.142857143,598.2142857,14,4.321428571,0,0,0,0,1.06E-17,1.36E-05,0,0,60.5,23,81721
CourseTalk-344,CourseTalk,Thermodynamics,edX,Indian Institute of Technology Bombay,Physical Science and Engineering,Engineering,33,Intermediate,20,9,2,3,TRUE,0,0.2,0.8,0,181.4,5,4.6,0,0,0,0,0,4.93E-06,0,0,23,0,81721
CourseTalk-347,CourseTalk,Principles of Machine Learning,edX,Microsoft,Computer Science,Computer Science,52,Intermediate,6,3.5,3,4,TRUE,0.133333333,0.066666667,0.8,0,844,15,3.9,2,2,4,6,0.403434545,1.87E-05,7.48E-05,0.500219353,58.5,NA,69221
CourseTalk-349,CourseTalk,Banking and Financial Markets: A Risk Management Perspective,edX,Indian Institute of Management Bangalore,Business,Economics & Finance,14,Advanced,7,3.5,4,4,TRUE,0.0625,0,0.9375,0,341.6875,16,4.59375,0,0,0,0,4.92E-17,1.16E-05,0,0,73.5,NA,69233
CourseTalk-350,CourseTalk,"DOCUMENTAL! Nuevas tendencias, nuevos formatos / DOCUMENTARY! New Trends, New Formats",edX,Universidad Carlos iii de Madrid,Business,Communication,33,Introductory,8,5,2,3,TRUE,0,1,0,0,579,1,3,1,1,2,0,1.25E-17,4.94E-06,4.93E-05,1.000039419,3,0,34584
CourseTalk-358,CourseTalk,Querying with Transact-SQL,edX,Microsoft,Computer Science,Computer Science,52,Intermediate,6,4.5,2,4,TRUE,0.097560976,0.170731707,0.731707317,0.170731707,497.9756098,41,3.987804878,3,5,8,371,0.925289446,1.88E-05,0.035789041,0.545358242,163.5,NA,83110
CourseTalk-372,CourseTalk,The Ancient Greek Hero in 24 Hours,edX,Harvard University,Language Learning,Humanities,7,Introductory,17,6.5,0,3,TRUE,0,0,1,0.222222222,858.5555556,9,5,0,0,0,0,0,4.93E-06,0,0,45,15,47046
CourseTalk-383,CourseTalk,The Meaning of Rome: The Renaissance and Baroque City,edX,University of Notre Dame,Physical Science and Engineering,Architecture,33,Intermediate,6,5,3,3,TRUE,0,0,1,0,205.6666667,3,5,1,1,2,3352.166667,2.21E-17,1.53E-05,4.93E-05,0.500039419,15,10,51362
CourseTalk-386,CourseTalk,China (Part 5): From a Global Empire under the Mongols to a Global Economy under the Ming Dynasty,edX,Harvard University,Arts and Humanities,History,49,Introductory,6,2.5,1,1,TRUE,0,0,1,0,1283.5,2,5,1,0,1,0,0.009738206,0.000116239,0,1.000069323,10,15,36234
CourseTalk-386,CourseTalk,China (Part 5): From a Global Empire under the Mongols to a Global Economy under the Ming Dynasty,edX,Harvard University,Arts and Humanities,History,49,Introductory,6,2.5,1,2,FALSE,0,0,1,0,250.3333333,3,5,3,3,6,977.2952381,0.149273071,4.77E-05,0.133360366,0.389769524,15,0,36234
CourseTalk-386,CourseTalk,China (Part 5): From a Global Empire under the Mongols to a Global Economy under the Ming Dynasty,edX,Harvard University,Arts and Humanities,History,49,Introductory,6,2.5,1,4,FALSE,0,0,1,0,285,1,5,0,0,0,0,4.92E-17,1.16E-05,0,0,5,NA,36234
CourseTalk-390,CourseTalk,Space Mission Design and Operations,edX,?cole Polytechnique F?d?rale de Lausanne,Physical Science and Engineering,Engineering,33,Intermediate,8,3,3,3,TRUE,0,0,1,0.166666667,359,6,5,1,1,2,6083.833333,2.79E-17,1.52E-05,4.93E-05,0.500039419,30,15,48832
CourseTalk-392,CourseTalk,Computation Structures - Part 1: Digital Circuits,edX,Massachusetts Institute of Technology,Computer Science,Computer Science,30,Introductory,10,6,2,3,TRUE,0,0,1,0.555555556,229,9,4.722222222,3,2,5,6452.75,0,1.54E-05,4.93E-05,0.280039419,42.5,25,47113
CourseTalk-392,CourseTalk,Computation Structures - Part 1: Digital Circuits,edX,Massachusetts Institute of Technology,Computer Science,Computer Science,30,Introductory,10,6,2,4,TRUE,0,0,1,0,1180.2,5,5,2,1,3,93,0.000244965,1.88E-05,7.48E-05,0.555774909,25,NA,47113
CourseTalk-394,CourseTalk,Deciphering Secrets: Unlocking the Manuscripts of Medieval Burgos (Spain),edX,Universidad Carlos iii de Madrid,Arts and Humanities,History,33,Introductory,7,2.5,3,4,TRUE,0,0,1,0,429.1666667,6,5,0,0,0,0,4.92E-17,1.16E-05,0,0,30,NA,68083
CourseTalk-396,CourseTalk,China (Part 6): The Manchus and the Qing Dynasty,edX,Harvard University,Arts and Humanities,History,49,Introductory,5,2.5,1,1,TRUE,0,0,1,0,443.2,5,4.9,0,0,0,0,0,1.73E-05,0,0,24.5,10,36235
CourseTalk-396,CourseTalk,China (Part 6): The Manchus and the Qing Dynasty,edX,Harvard University,Arts and Humanities,History,49,Introductory,5,2.5,1,2,FALSE,0,0,1,0,236.5,2,5,3,2,5,909.5238095,0.024328539,4.79E-05,0.100027033,0.401258239,10,0,36235
CourseTalk-398,CourseTalk,How to Code: Systematic Program Design - Part 3,edX,The University of British Columbia,Computer Science,Computer Science,1,Introductory,5,10,3,3,TRUE,0,0,1,0.333333333,1372,3,5,0,1,1,0,0,1.54E-05,0,1.000039419,15,20,45510
CourseTalk-399,CourseTalk,Reconciliation Through Indigenous Education,edX,The University of British Columbia,Social Sciences,Education & Teacher Training,30,Intermediate,6,3,2,3,TRUE,0,0,1,0,423,5,5,0,0,0,0,0,4.93E-06,0,0,25,166,88868
CourseTalk-399,CourseTalk,Reconciliation Through Indigenous Education,edX,The University of British Columbia,Social Sciences,Education & Teacher Training,30,Intermediate,6,3,2,4,TRUE,0,0,1,0,376.8235294,34,4.882352941,0,0,0,0,4.92E-17,1.16E-05,0,0,166,NA,88868
CourseTalk-403,CourseTalk,Readings in Global Health,edX,Harvard University,Life Sciences,Health & Safety,52,Introductory,10,5,3,3,TRUE,0,0,1,0.333333333,321.3333333,3,5,2,1,3,3120.166667,0,1.51E-05,4.93E-05,0.555594974,15,5,81878
CourseTalk-404,CourseTalk,Justice,edX,Harvard University,Arts and Humanities,Philosophy & Ethics,52,Introductory,12,3,0,1,TRUE,0,0,1,1.230769231,508.3076923,13,5,4,2,6,555.1940491,0.06850167,0.000118371,3.05E-05,0.277847101,65,93.5,34704
CourseTalk-404,CourseTalk,Justice,edX,Harvard University,Arts and Humanities,Philosophy & Ethics,52,Introductory,12,3,0,2,TRUE,0,0,1,0.263157895,426.7894737,19,4.921052632,5,6,11,1508.265627,2.84E-05,4.82E-05,0.036390669,0.22975323,93.5,111.5,34704
CourseTalk-404,CourseTalk,Justice,edX,Harvard University,Arts and Humanities,Philosophy & Ethics,52,Introductory,12,3,0,3,TRUE,0.043478261,0,0.956521739,0.086956522,370.8695652,23,4.847826087,2,1,3,4362,0,1.51E-05,4.93E-05,0.555594974,111.5,34.5,34704
CourseTalk-406,CourseTalk,Introduction to Probability - The Science of Uncertainty,edX,Massachusetts Institute of Technology,Data Science,Data Analysis & Statistics,52,Introductory,18,12,1,3,TRUE,0,0,1,0.4,402.2,5,5,1,1,2,0,0,1.54E-05,4.93E-05,1.000039419,25,60,14098
